Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
77509	0.171	2.1e-002	0.	0.
77510	0.16975	2.2e-002	0.	0.
77511	0.17075	2.2e-002	0.	0.
77517	0.173	2.1e-002	0.	0.
77518	0.17175	2.2e-002	0.	0.
77519	0.17275	2.2e-002	0.	0.
77525	0.175	2.1e-002	0.	0.
77526	0.17375	2.2e-002	0.	0.
77527	0.17475	2.2e-002	0.	0.
77534	0.177	2.1e-002	0.	0.
77535	0.17575	2.2e-002	0.	0.
77536	0.17675	2.2e-002	0.	0.
77542	0.179	2.1e-002	0.	0.
77543	0.17775	2.2e-002	0.	0.
77544	0.17875	2.2e-002	0.	0.
77549	0.181	2.1e-002	0.	0.
77550	0.17975	2.2e-002	0.	0.
77551	0.18075	2.2e-002	0.	0.
77557	0.183	2.1e-002	0.	0.
77558	0.18175	2.2e-002	0.	0.
77559	0.18275	2.2e-002	0.	0.
77563	0.185	2.1e-002	0.	0.
77564	0.18375	2.2e-002	0.	0.
77565	0.18475	2.2e-002	0.	0.
77570	0.187	2.1e-002	0.	0.
77571	0.18575	2.2e-002	0.	0.
77572	0.18675	2.2e-002	0.	0.
77578	0.189	2.1e-002	0.	0.
77579	0.18775	2.2e-002	0.	0.
77580	0.18875	2.2e-002	0.	0.
77585	0.191	2.1e-002	0.	0.
77586	0.18975	2.2e-002	0.	0.
77587	0.19075	2.2e-002	0.	0.
77593	0.193	2.1e-002	0.	0.
77594	0.19175	2.2e-002	0.	0.
77595	0.19275	2.2e-002	0.	0.
77600	0.195	2.1e-002	0.	0.
77601	0.19375	2.2e-002	0.	0.
77602	0.19475	2.2e-002	0.	0.
77608	0.197	2.1e-002	0.	0.
77609	0.19575	2.2e-002	0.	0.
77610	0.19675	2.2e-002	0.	0.
77613	0.199	2.1e-002	0.	0.
77614	0.19775	2.2e-002	0.	0.
77615	0.19875	2.2e-002	0.	0.
77622	0.201	2.1e-002	0.	0.
77623	0.19975	2.2e-002	0.	0.
77624	0.20075	2.2e-002	0.	0.
77628	0.203	2.1e-002	0.	0.
77629	0.20175	2.2e-002	0.	0.
77630	0.20275	2.2e-002	0.	0.
77636	0.205	2.1e-002	0.	0.
77637	0.20375	2.2e-002	0.	0.
77638	0.20475	2.2e-002	0.	0.
77643	0.207	2.1e-002	0.	0.
77644	0.20575	2.2e-002	0.	0.
77645	0.20675	2.2e-002	0.	0.
77648	0.209	2.1e-002	0.	0.
77649	0.20775	2.2e-002	0.	0.
77650	0.20875	2.2e-002	0.	0.
77657	0.211	2.1e-002	0.	0.
77658	0.20975	2.2e-002	0.	0.
77659	0.21075	2.2e-002	0.	0.
77664	0.213	2.1e-002	0.	0.
77665	0.21175	2.2e-002	0.	0.
77666	0.21275	2.2e-002	0.	0.
77670	0.215	2.1e-002	0.	0.
77671	0.21375	2.2e-002	0.	0.
77672	0.21475	2.2e-002	0.	0.
77680	0.217	2.1e-002	0.	0.
77681	0.21575	2.2e-002	0.	0.
77682	0.21675	2.2e-002	0.	0.
77687	0.219	2.1e-002	0.	0.
77688	0.21775	2.2e-002	0.	0.
77689	0.21875	2.2e-002	0.	0.
77692	0.221	2.1e-002	0.	0.
77693	0.21975	2.2e-002	0.	0.
77694	0.22075	2.2e-002	0.	0.
77699	0.223	2.1e-002	0.	0.
77700	0.22175	2.2e-002	0.	0.
77701	0.22275	2.2e-002	0.	0.
77704	0.225	2.1e-002	0.	0.
77705	0.22375	2.2e-002	0.	0.
77706	0.22475	2.2e-002	0.	0.
77712	0.227	2.1e-002	0.	0.
77713	0.22575	2.2e-002	0.	0.
77714	0.22675	2.2e-002	0.	0.
77717	0.229	2.1e-002	0.	0.
77718	0.22775	2.2e-002	0.	0.
77719	0.22875	2.2e-002	0.	0.
77725	0.231	2.1e-002	0.	0.
77726	0.22975	2.2e-002	0.	0.
77727	0.23075	2.2e-002	0.	0.
77732	0.233	2.1e-002	0.	0.
77733	0.23175	2.2e-002	0.	0.
77734	0.23275	2.2e-002	0.	0.
77740	0.235	2.1e-002	0.	0.
77741	0.23375	2.2e-002	0.	0.
77742	0.23475	2.2e-002	0.	0.
77747	0.237	2.1e-002	0.	0.
77748	0.23575	2.2e-002	0.	0.
77749	0.23675	2.2e-002	0.	0.
77753	0.239	2.1e-002	0.	0.
77754	0.23775	2.2e-002	0.	0.
77755	0.23875	2.2e-002	0.	0.
77760	0.241	2.1e-002	0.	0.
77761	0.23975	2.2e-002	0.	0.
77762	0.24075	2.2e-002	0.	0.
77767	0.243	2.1e-002	0.	0.
77768	0.24175	2.2e-002	0.	0.
77769	0.24275	2.2e-002	0.	0.
77774	0.245	2.1e-002	0.	0.
77775	0.24375	2.2e-002	0.	0.
77776	0.24475	2.2e-002	0.	0.
77783	0.247	2.1e-002	0.	0.
77784	0.24575	2.2e-002	0.	0.
77785	0.24675	2.2e-002	0.	0.
77790	0.249	2.1e-002	0.	0.
77791	0.24775	2.2e-002	0.	0.
77792	0.24875	2.2e-002	0.	0.
77799	0.251	2.1e-002	0.	0.
77800	0.24975	2.2e-002	0.	0.
77801	0.25075	2.2e-002	0.	0.
77806	0.253	2.1e-002	0.	0.
77807	0.25175	2.2e-002	0.	0.
77808	0.25275	2.2e-002	0.	0.
77814	0.255	2.1e-002	0.	0.
77815	0.25375	2.2e-002	0.	0.
77816	0.25475	2.2e-002	0.	0.
77819	0.257	2.1e-002	0.	0.
77820	0.25575	2.2e-002	0.	0.
77821	0.25675	2.2e-002	0.	0.
77827	0.259	2.1e-002	0.	0.
77828	0.25775	2.2e-002	0.	0.
77829	0.25875	2.2e-002	0.	0.
77834	0.261	2.1e-002	0.	0.
77835	0.25975	2.2e-002	0.	0.
77836	0.26075	2.2e-002	0.	0.
77842	0.263	2.1e-002	0.	0.
77843	0.26175	2.2e-002	0.	0.
77844	0.26275	2.2e-002	0.	0.
77850	0.265	2.1e-002	0.	0.
77851	0.26375	2.2e-002	0.	0.
77852	0.26475	2.2e-002	0.	0.
77856	0.267	2.1e-002	0.	0.
77857	0.26575	2.2e-002	0.	0.
77858	0.26675	2.2e-002	0.	0.
77864	0.269	2.1e-002	0.	0.
77865	0.26775	2.2e-002	0.	0.
77866	0.26875	2.2e-002	0.	0.
77870	0.271	2.1e-002	0.	0.
77871	0.26975	2.2e-002	0.	0.
77872	0.27075	2.2e-002	0.	0.
77876	0.273	2.1e-002	0.	0.
77877	0.27175	2.2e-002	0.	0.
77878	0.27275	2.2e-002	0.	0.
77881	0.275	2.1e-002	0.	0.
77882	0.27375	2.2e-002	0.	0.
77883	0.27475	2.2e-002	0.	0.
77889	0.277	2.1e-002	0.	0.
77890	0.27575	2.2e-002	0.	0.
77891	0.27675	2.2e-002	0.	0.
77896	0.279	2.1e-002	0.	0.
77897	0.27775	2.2e-002	0.	0.
77898	0.27875	2.2e-002	0.	0.
77901	0.281	2.1e-002	0.	0.
77902	0.27975	2.2e-002	0.	0.
77903	0.28075	2.2e-002	0.	0.
77910	0.283	2.1e-002	0.	0.
77911	0.28175	2.2e-002	0.	0.
77912	0.28275	2.2e-002	0.	0.
77916	0.285	2.1e-002	0.	0.
77917	0.28375	2.2e-002	0.	0.
77918	0.28475	2.2e-002	0.	0.
77924	0.287	2.1e-002	0.	0.
77925	0.28575	2.2e-002	0.	0.
77926	0.28675	2.2e-002	0.	0.
77931	0.289	2.1e-002	0.	0.
77932	0.28775	2.2e-002	0.	0.
77933	0.28875	2.2e-002	0.	0.
77938	0.291	2.1e-002	0.	0.
77939	0.28975	2.2e-002	0.	0.
77940	0.29075	2.2e-002	0.	0.
77947	0.293	2.1e-002	0.	0.
77948	0.29175	2.2e-002	0.	0.
77949	0.29275	2.2e-002	0.	0.
77954	0.295	2.1e-002	0.	0.
77955	0.29375	2.2e-002	0.	0.
77956	0.29475	2.2e-002	0.	0.
77961	0.297	2.1e-002	0.	0.
77962	0.29575	2.2e-002	0.	0.
77963	0.29675	2.2e-002	0.	0.
77970	0.29775	2.2e-002	0.	0.
77971	0.29877	2.194e-002	0.	0.
77976	0.3	-2.e-002	0.	0.
77977	0.299	-2.1e-002	0.	0.
77978	0.30108	-2.076e-002	0.	0.
77979	0.29925	-2.2e-002	0.	0.
77980	0.30014	-2.2104e-002	0.	0.
77981	0.30104	-2.188e-002	0.	0.
77985	0.3	1.8e-002	0.	0.
77986	0.30116	1.9894e-002	0.	0.
77987	0.30085	1.8416e-002	0.	0.
77988	0.30134	1.9082e-002	0.	0.
77993	0.3	1.6e-002	0.	0.
77994	0.30085	1.7416e-002	0.	0.
77995	0.30064	1.642e-002	0.	0.
77999	0.3	1.4e-002	0.	0.
78000	0.30064	1.542e-002	0.	0.
78001	0.30054	1.456e-002	0.	0.
78004	0.3	1.2e-002	0.	0.
78005	0.301	1.2891e-002	0.	0.
78006	0.30054	1.356e-002	0.	0.
78012	0.3	1.e-002	0.	0.
78013	0.30094	1.07e-002	0.	0.
78014	0.301	1.1891e-002	0.	0.
78018	0.3	8.e-003	0.	0.
78019	0.30094	9.7001e-003	0.	0.
78020	0.30106	8.6289e-003	0.	0.
78025	0.3	6.e-003	0.	0.
78026	0.30108	6.5417e-003	0.	0.
78027	0.30106	7.6289e-003	0.	0.
78034	0.3	4.e-003	0.	0.
78035	0.30108	5.5417e-003	0.	0.
78036	0.30108	4.7708e-003	0.	0.
78041	0.3	2.e-003	0.	0.
78042	0.30108	3.7708e-003	0.	0.
78043	0.30108	2.25e-003	0.	0.
78049	0.3	8.6736e-019	0.	0.
78050	0.30108	3.8021e-004	0.	0.
78051	0.30108	1.25e-003	0.	0.
78055	0.3	-2.e-003	0.	0.
78056	0.30108	-6.1979e-004	0.	0.
78057	0.30119	-1.7368e-003	0.	0.
78062	0.3	-4.e-003	0.	0.
78063	0.30119	-2.7368e-003	0.	0.
78064	0.30115	-3.7031e-003	0.	0.
78070	0.3	-6.e-003	0.	0.
78071	0.30117	-5.646e-003	0.	0.
78072	0.30115	-4.7031e-003	0.	0.
78077	0.3	-8.e-003	0.	0.
78078	0.30117	-6.646e-003	0.	0.
78079	0.30116	-7.6211e-003	0.	0.
78085	0.3	-1.e-002	0.	0.
78086	0.3011	-9.7109e-003	0.	0.
78087	0.30116	-8.6211e-003	0.	0.
78090	0.3	-1.2e-002	0.	0.
78091	0.3011	-1.0711e-002	0.	0.
78092	0.30062	-1.146e-002	0.	0.
78097	0.3	-1.4e-002	0.	0.
78098	0.301	-1.3391e-002	0.	0.
78099	0.30062	-1.246e-002	0.	0.
78105	0.3	-1.6e-002	0.	0.
78106	0.301	-1.4391e-002	0.	0.
78107	0.30097	-1.5381e-002	0.	0.
78114	0.3	-1.8e-002	0.	0.
78115	0.30105	-1.7501e-002	0.	0.
78116	0.30097	-1.6381e-002	0.	0.
78122	0.30105	-1.8501e-002	0.	0.
78123	0.30108	-1.976e-002	0.	0.
78128	0.297	-2.1e-002	0.	0.
78129	0.29725	-2.2e-002	0.	0.
78130	0.29825	-2.2e-002	0.	0.
78133	0.295	-2.1e-002	0.	0.
78134	0.29525	-2.2e-002	0.	0.
78135	0.29625	-2.2e-002	0.	0.
78141	0.293	-2.1e-002	0.	0.
78142	0.29325	-2.2e-002	0.	0.
78143	0.29425	-2.2e-002	0.	0.
78148	0.291	-2.1e-002	0.	0.
78149	0.29125	-2.2e-002	0.	0.
78150	0.29225	-2.2e-002	0.	0.
78153	0.289	-2.1e-002	0.	0.
78154	0.28925	-2.2e-002	0.	0.
78155	0.29025	-2.2e-002	0.	0.
78162	0.287	-2.1e-002	0.	0.
78163	0.28725	-2.2e-002	0.	0.
78164	0.28825	-2.2e-002	0.	0.
78169	0.285	-2.1e-002	0.	0.
78170	0.28525	-2.2e-002	0.	0.
78171	0.28625	-2.2e-002	0.	0.
78176	0.283	-2.1e-002	0.	0.
78177	0.28325	-2.2e-002	0.	0.
78178	0.28425	-2.2e-002	0.	0.
78184	0.281	-2.1e-002	0.	0.
78185	0.28125	-2.2e-002	0.	0.
78186	0.28225	-2.2e-002	0.	0.
78191	0.279	-2.1e-002	0.	0.
78192	0.27925	-2.2e-002	0.	0.
78193	0.28025	-2.2e-002	0.	0.
78199	0.277	-2.1e-002	0.	0.
78200	0.27725	-2.2e-002	0.	0.
78201	0.27825	-2.2e-002	0.	0.
78204	0.275	-2.1e-002	0.	0.
78205	0.27525	-2.2e-002	0.	0.
78206	0.27625	-2.2e-002	0.	0.
78212	0.273	-2.1e-002	0.	0.
78213	0.27325	-2.2e-002	0.	0.
78214	0.27425	-2.2e-002	0.	0.
78219	0.271	-2.1e-002	0.	0.
78220	0.27125	-2.2e-002	0.	0.
78221	0.27225	-2.2e-002	0.	0.
78226	0.269	-2.1e-002	0.	0.
78227	0.26925	-2.2e-002	0.	0.
78228	0.27025	-2.2e-002	0.	0.
78233	0.267	-2.1e-002	0.	0.
78234	0.26725	-2.2e-002	0.	0.
78235	0.26825	-2.2e-002	0.	0.
78239	0.265	-2.1e-002	0.	0.
78240	0.26525	-2.2e-002	0.	0.
78241	0.26625	-2.2e-002	0.	0.
78246	0.263	-2.1e-002	0.	0.
78247	0.26325	-2.2e-002	0.	0.
78248	0.26425	-2.2e-002	0.	0.
78254	0.261	-2.1e-002	0.	0.
78255	0.26125	-2.2e-002	0.	0.
78256	0.26225	-2.2e-002	0.	0.
78261	0.259	-2.1e-002	0.	0.
78262	0.25925	-2.2e-002	0.	0.
78263	0.26025	-2.2e-002	0.	0.
78268	0.257	-2.1e-002	0.	0.
78269	0.25725	-2.2e-002	0.	0.
78270	0.25825	-2.2e-002	0.	0.
78274	0.255	-2.1e-002	0.	0.
78275	0.25525	-2.2e-002	0.	0.
78276	0.25625	-2.2e-002	0.	0.
78282	0.253	-2.1e-002	0.	0.
78283	0.25325	-2.2e-002	0.	0.
78284	0.25425	-2.2e-002	0.	0.
78289	0.251	-2.1e-002	0.	0.
78290	0.25125	-2.2e-002	0.	0.
78291	0.25225	-2.2e-002	0.	0.
78296	0.249	-2.1e-002	0.	0.
78297	0.24925	-2.2e-002	0.	0.
78298	0.25025	-2.2e-002	0.	0.
78302	0.247	-2.1e-002	0.	0.
78303	0.24725	-2.2e-002	0.	0.
78304	0.24825	-2.2e-002	0.	0.
78311	0.245	-2.1e-002	0.	0.
78312	0.24525	-2.2e-002	0.	0.
78313	0.24625	-2.2e-002	0.	0.
78316	0.243	-2.1e-002	0.	0.
78317	0.24325	-2.2e-002	0.	0.
78318	0.24425	-2.2e-002	0.	0.
78322	0.241	-2.1e-002	0.	0.
78323	0.24125	-2.2e-002	0.	0.
78324	0.24225	-2.2e-002	0.	0.
78328	0.239	-2.1e-002	0.	0.
78329	0.23925	-2.2e-002	0.	0.
78330	0.24025	-2.2e-002	0.	0.
78335	0.237	-2.1e-002	0.	0.
78336	0.23725	-2.2e-002	0.	0.
78337	0.23825	-2.2e-002	0.	0.
78343	0.235	-2.1e-002	0.	0.
78344	0.23525	-2.2e-002	0.	0.
78345	0.23625	-2.2e-002	0.	0.
78350	0.233	-2.1e-002	0.	0.
78351	0.23325	-2.2e-002	0.	0.
78352	0.23425	-2.2e-002	0.	0.
78357	0.231	-2.1e-002	0.	0.
78358	0.23125	-2.2e-002	0.	0.
78359	0.23225	-2.2e-002	0.	0.
78365	0.229	-2.1e-002	0.	0.
78366	0.22925	-2.2e-002	0.	0.
78367	0.23025	-2.2e-002	0.	0.
78370	0.227	-2.1e-002	0.	0.
78371	0.22725	-2.2e-002	0.	0.
78372	0.22825	-2.2e-002	0.	0.
78378	0.225	-2.1e-002	0.	0.
78379	0.22525	-2.2e-002	0.	0.
78380	0.22625	-2.2e-002	0.	0.
78383	0.223	-2.1e-002	0.	0.
78384	0.22325	-2.2e-002	0.	0.
78385	0.22425	-2.2e-002	0.	0.
78391	0.221	-2.1e-002	0.	0.
78392	0.22125	-2.2e-002	0.	0.
78393	0.22225	-2.2e-002	0.	0.
78398	0.219	-2.1e-002	0.	0.
78399	0.21925	-2.2e-002	0.	0.
78400	0.22025	-2.2e-002	0.	0.
78405	0.217	-2.1e-002	0.	0.
78406	0.21725	-2.2e-002	0.	0.
78407	0.21825	-2.2e-002	0.	0.
78413	0.215	-2.1e-002	0.	0.
78414	0.21525	-2.2e-002	0.	0.
78415	0.21625	-2.2e-002	0.	0.
78421	0.213	-2.1e-002	0.	0.
78422	0.21325	-2.2e-002	0.	0.
78423	0.21425	-2.2e-002	0.	0.
78428	0.211	-2.1e-002	0.	0.
78429	0.21125	-2.2e-002	0.	0.
78430	0.21225	-2.2e-002	0.	0.
78435	0.209	-2.1e-002	0.	0.
78436	0.20925	-2.2e-002	0.	0.
78437	0.21025	-2.2e-002	0.	0.
78444	0.207	-2.1e-002	0.	0.
78445	0.20725	-2.2e-002	0.	0.
78446	0.20825	-2.2e-002	0.	0.
78451	0.205	-2.1e-002	0.	0.
78452	0.20525	-2.2e-002	0.	0.
78453	0.20625	-2.2e-002	0.	0.
78456	0.203	-2.1e-002	0.	0.
78457	0.20325	-2.2e-002	0.	0.
78458	0.20425	-2.2e-002	0.	0.
78465	0.201	-2.1e-002	0.	0.
78466	0.20125	-2.2e-002	0.	0.
78467	0.20225	-2.2e-002	0.	0.
78473	0.199	-2.1e-002	0.	0.
78474	0.19925	-2.2e-002	0.	0.
78475	0.20025	-2.2e-002	0.	0.
78480	0.197	-2.1e-002	0.	0.
78481	0.19725	-2.2e-002	0.	0.
78482	0.19825	-2.2e-002	0.	0.
78489	0.195	-2.1e-002	0.	0.
78490	0.19525	-2.2e-002	0.	0.
78491	0.19625	-2.2e-002	0.	0.
78494	0.193	-2.1e-002	0.	0.
78495	0.19325	-2.2e-002	0.	0.
78496	0.19425	-2.2e-002	0.	0.
78502	0.191	-2.1e-002	0.	0.
78503	0.19125	-2.2e-002	0.	0.
78504	0.19225	-2.2e-002	0.	0.
78508	0.189	-2.1e-002	0.	0.
78509	0.18925	-2.2e-002	0.	0.
78510	0.19025	-2.2e-002	0.	0.
78513	0.187	-2.1e-002	0.	0.
78514	0.18725	-2.2e-002	0.	0.
78515	0.18825	-2.2e-002	0.	0.
78522	0.185	-2.1e-002	0.	0.
78523	0.18525	-2.2e-002	0.	0.
78524	0.18625	-2.2e-002	0.	0.
78529	0.183	-2.1e-002	0.	0.
78530	0.18325	-2.2e-002	0.	0.
78531	0.18425	-2.2e-002	0.	0.
78537	0.181	-2.1e-002	0.	0.
78538	0.18125	-2.2e-002	0.	0.
78539	0.18225	-2.2e-002	0.	0.
78544	0.179	-2.1e-002	0.	0.
78545	0.17925	-2.2e-002	0.	0.
78546	0.18025	-2.2e-002	0.	0.
78551	0.177	-2.1e-002	0.	0.
78552	0.17725	-2.2e-002	0.	0.
78553	0.17825	-2.2e-002	0.	0.
78556	0.175	-2.1e-002	0.	0.
78557	0.17525	-2.2e-002	0.	0.
78558	0.17625	-2.2e-002	0.	0.
78565	0.173	-2.1e-002	0.	0.
78566	0.17325	-2.2e-002	0.	0.
78567	0.17425	-2.2e-002	0.	0.
78572	0.171	-2.1e-002	0.	0.
78573	0.17125	-2.2e-002	0.	0.
78574	0.17225	-2.2e-002	0.	0.
78580	0.169	-2.1e-002	0.	0.
78581	0.16925	-2.2e-002	0.	0.
78582	0.17025	-2.2e-002	0.	0.
78588	0.167	-2.1e-002	0.	0.
78589	0.16725	-2.2e-002	0.	0.
78590	0.16825	-2.2e-002	0.	0.
78595	0.165	-2.1e-002	0.	0.
78596	0.16525	-2.2e-002	0.	0.
78597	0.16625	-2.2e-002	0.	0.
78603	0.163	-2.1e-002	0.	0.
78604	0.16325	-2.2e-002	0.	0.
78605	0.16425	-2.2e-002	0.	0.
78610	0.161	-2.1e-002	0.	0.
78611	0.16125	-2.2e-002	0.	0.
78612	0.16225	-2.2e-002	0.	0.
78618	0.159	-2.1e-002	0.	0.
78619	0.15925	-2.2e-002	0.	0.
78620	0.16025	-2.2e-002	0.	0.
78625	0.157	-2.1e-002	0.	0.
78626	0.15725	-2.2e-002	0.	0.
78627	0.15825	-2.2e-002	0.	0.
78632	0.155	-2.1e-002	0.	0.
78633	0.15525	-2.2e-002	0.	0.
78634	0.15625	-2.2e-002	0.	0.
78640	0.153	-2.1e-002	0.	0.
78641	0.15325	-2.2e-002	0.	0.
78642	0.15425	-2.2e-002	0.	0.
78648	0.151	-2.1e-002	0.	0.
78649	0.15125	-2.2e-002	0.	0.
78650	0.15225	-2.2e-002	0.	0.
78653	0.149	-2.1e-002	0.	0.
78654	0.14925	-2.2e-002	0.	0.
78655	0.15025	-2.2e-002	0.	0.
78662	0.147	-2.1e-002	0.	0.
78663	0.14725	-2.2e-002	0.	0.
78664	0.14825	-2.2e-002	0.	0.
78669	0.145	-2.1e-002	0.	0.
78670	0.14525	-2.2e-002	0.	0.
78671	0.14625	-2.2e-002	0.	0.
78676	0.143	-2.1e-002	0.	0.
78677	0.14325	-2.2e-002	0.	0.
78678	0.14425	-2.2e-002	0.	0.
78685	0.141	-2.1e-002	0.	0.
78686	0.14125	-2.2e-002	0.	0.
78687	0.14225	-2.2e-002	0.	0.
78692	0.139	-2.1e-002	0.	0.
78693	0.13925	-2.2e-002	0.	0.
78694	0.14025	-2.2e-002	0.	0.
78699	0.137	-2.1e-002	0.	0.
78700	0.13725	-2.2e-002	0.	0.
78701	0.13825	-2.2e-002	0.	0.
78706	0.135	-2.1e-002	0.	0.
78707	0.13525	-2.2e-002	0.	0.
78708	0.13625	-2.2e-002	0.	0.
78714	0.133	-2.1e-002	0.	0.
78715	0.13325	-2.2e-002	0.	0.
78716	0.13425	-2.2e-002	0.	0.
78720	0.131	-2.1e-002	0.	0.
78721	0.13125	-2.2e-002	0.	0.
78722	0.13225	-2.2e-002	0.	0.
78730	0.129	-2.1e-002	0.	0.
78731	0.12925	-2.2e-002	0.	0.
78732	0.13025	-2.2e-002	0.	0.
78736	0.127	-2.1e-002	0.	0.
78737	0.12725	-2.2e-002	0.	0.
78738	0.12825	-2.2e-002	0.	0.
78745	0.125	-2.1e-002	0.	0.
78746	0.12525	-2.2e-002	0.	0.
78747	0.12625	-2.2e-002	0.	0.
78750	0.123	-2.1e-002	0.	0.
78751	0.12325	-2.2e-002	0.	0.
78752	0.12425	-2.2e-002	0.	0.
78757	0.121	-2.1e-002	0.	0.
78758	0.12125	-2.2e-002	0.	0.
78759	0.12225	-2.2e-002	0.	0.
78762	0.119	-2.1e-002	0.	0.
78763	0.11925	-2.2e-002	0.	0.
78764	0.12025	-2.2e-002	0.	0.
78770	0.117	-2.1e-002	0.	0.
78771	0.11725	-2.2e-002	0.	0.
78772	0.11825	-2.2e-002	0.	0.
78777	0.115	-2.1e-002	0.	0.
78778	0.11525	-2.2e-002	0.	0.
78779	0.11625	-2.2e-002	0.	0.
78784	0.113	-2.1e-002	0.	0.
78785	0.11325	-2.2e-002	0.	0.
78786	0.11425	-2.2e-002	0.	0.
78789	0.111	-2.1e-002	0.	0.
78790	0.11125	-2.2e-002	0.	0.
78791	0.11225	-2.2e-002	0.	0.
78798	0.109	-2.1e-002	0.	0.
78799	0.10925	-2.2e-002	0.	0.
78800	0.11025	-2.2e-002	0.	0.
78803	0.107	-2.1e-002	0.	0.
78804	0.10725	-2.2e-002	0.	0.
78805	0.10825	-2.2e-002	0.	0.
78809	0.105	-2.1e-002	0.	0.
78810	0.10525	-2.2e-002	0.	0.
78811	0.10625	-2.2e-002	0.	0.
78818	0.103	-2.1e-002	0.	0.
78819	0.10325	-2.2e-002	0.	0.
78820	0.10425	-2.2e-002	0.	0.
78823	0.101	-2.1e-002	0.	0.
78824	0.10125	-2.2e-002	0.	0.
78825	0.10225	-2.2e-002	0.	0.
78831	9.9e-002	-2.1e-002	0.	0.
78832	9.925e-002	-2.2e-002	0.	0.
78833	0.10025	-2.2e-002	0.	0.
78839	9.7e-002	-2.1e-002	0.	0.
78840	9.725e-002	-2.2e-002	0.	0.
78841	9.825e-002	-2.2e-002	0.	0.
78846	9.5e-002	-2.1e-002	0.	0.
78847	9.525e-002	-2.2e-002	0.	0.
78848	9.625e-002	-2.2e-002	0.	0.
78853	9.3e-002	-2.1e-002	0.	0.
78854	9.325e-002	-2.2e-002	0.	0.
78855	9.425e-002	-2.2e-002	0.	0.
78861	9.1e-002	-2.1e-002	0.	0.
78862	9.125e-002	-2.2e-002	0.	0.
78863	9.225e-002	-2.2e-002	0.	0.
78868	8.9e-002	-2.1e-002	0.	0.
78869	8.925e-002	-2.2e-002	0.	0.
78870	9.025e-002	-2.2e-002	0.	0.
78877	8.7e-002	-2.1e-002	0.	0.
78878	8.725e-002	-2.2e-002	0.	0.
78879	8.825e-002	-2.2e-002	0.	0.
78883	8.5e-002	-2.1e-002	0.	0.
78884	8.525e-002	-2.2e-002	0.	0.
78885	8.625e-002	-2.2e-002	0.	0.
78891	8.3e-002	-2.1e-002	0.	0.
78892	8.325e-002	-2.2e-002	0.	0.
78893	8.425e-002	-2.2e-002	0.	0.
78899	8.1e-002	-2.1e-002	0.	0.
78900	8.125e-002	-2.2e-002	0.	0.
78901	8.225e-002	-2.2e-002	0.	0.
78906	7.9e-002	-2.1e-002	0.	0.
78907	7.925e-002	-2.2e-002	0.	0.
78908	8.025e-002	-2.2e-002	0.	0.
78913	7.7e-002	-2.1e-002	0.	0.
78914	7.725e-002	-2.2e-002	0.	0.
78915	7.825e-002	-2.2e-002	0.	0.
78920	7.5e-002	-2.1e-002	0.	0.
78921	7.525e-002	-2.2e-002	0.	0.
78922	7.625e-002	-2.2e-002	0.	0.
78927	7.3e-002	-2.1e-002	0.	0.
78928	7.325e-002	-2.2e-002	0.	0.
78929	7.425e-002	-2.2e-002	0.	0.
78934	7.1e-002	-2.1e-002	0.	0.
78935	7.125e-002	-2.2e-002	0.	0.
78936	7.225e-002	-2.2e-002	0.	0.
78942	6.9e-002	-2.1e-002	0.	0.
78943	6.925e-002	-2.2e-002	0.	0.
78944	7.025e-002	-2.2e-002	0.	0.
78947	6.7e-002	-2.1e-002	0.	0.
78948	6.725e-002	-2.2e-002	0.	0.
78949	6.825e-002	-2.2e-002	0.	0.
78954	6.5e-002	-2.1e-002	0.	0.
78955	6.525e-002	-2.2e-002	0.	0.
78956	6.625e-002	-2.2e-002	0.	0.
78962	6.3e-002	-2.1e-002	0.	0.
78963	6.325e-002	-2.2e-002	0.	0.
78964	6.425e-002	-2.2e-002	0.	0.
78970	6.1e-002	-2.1e-002	0.	0.
78971	6.125e-002	-2.2e-002	0.	0.
78972	6.225e-002	-2.2e-002	0.	0.
78976	5.9e-002	-2.1e-002	0.	0.
78977	5.925e-002	-2.2e-002	0.	0.
78978	6.025e-002	-2.2e-002	0.	0.
78985	5.7e-002	-2.1e-002	0.	0.
78986	5.725e-002	-2.2e-002	0.	0.
78987	5.825e-002	-2.2e-002	0.	0.
78992	5.5e-002	-2.1e-002	0.	0.
78993	5.525e-002	-2.2e-002	0.	0.
78994	5.625e-002	-2.2e-002	0.	0.
78998	5.3e-002	-2.1e-002	0.	0.
78999	5.325e-002	-2.2e-002	0.	0.
79000	5.425e-002	-2.2e-002	0.	0.
79007	5.1e-002	-2.1e-002	0.	0.
79008	5.125e-002	-2.2e-002	0.	0.
79009	5.225e-002	-2.2e-002	0.	0.
79014	4.9e-002	-2.1e-002	0.	0.
79015	4.925e-002	-2.2e-002	0.	0.
79016	5.025e-002	-2.2e-002	0.	0.
79022	4.7e-002	-2.1e-002	0.	0.
79023	4.725e-002	-2.2e-002	0.	0.
79024	4.825e-002	-2.2e-002	0.	0.
79030	4.5e-002	-2.1e-002	0.	0.
79031	4.525e-002	-2.2e-002	0.	0.
79032	4.625e-002	-2.2e-002	0.	0.
79037	4.3e-002	-2.1e-002	0.	0.
79038	4.325e-002	-2.2e-002	0.	0.
79039	4.425e-002	-2.2e-002	0.	0.
