Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
199434	-1.0417e-003	-8.9688e-003	0.	6.682e-010
199435	-6.9792e-004	-8.375e-003	0.	6.6784e-010
199436	-1.4792e-003	-7.7812e-003	0.	6.6747e-010
199437	-1.8229e-003	-8.375e-003	0.	6.6779e-010
199441	-4.8125e-003	-1.7875e-002	0.	6.7594e-010
199442	-4.4688e-003	-1.8469e-002	0.	6.7666e-010
199443	-3.7812e-003	-1.8469e-002	0.	6.7676e-010
199444	-4.4688e-003	-1.7281e-002	0.	6.7535e-010
199445	-3.8437e-003	-1.7281e-002	0.	6.7544e-010
199446	-3.5e-003	-1.7875e-002	0.	6.7614e-010
199447	-1.0312e-003	-2.3219e-002	0.	6.8242e-010
199448	-1.7336e-003	-2.208e-002	0.	6.8107e-010
199449	-1.0938e-003	-2.2031e-002	0.	6.8104e-010
199450	-7.5e-004	-2.2625e-002	0.	6.8174e-010
199451	-1.5312e-003	-2.3219e-002	0.	6.824e-010
199452	-1.875e-003	-2.2625e-002	0.	6.8169e-010
199453	5.5313e-003	-1.3719e-002	0.	6.7147e-010
199454	6.2188e-003	-1.2531e-002	0.	6.7021e-010
199455	5.5938e-003	-1.2531e-002	0.	6.7035e-010
199456	6.1562e-003	-1.3719e-002	0.	6.7133e-010
199457	6.5e-003	-1.3125e-002	0.	6.707e-010
199458	5.25e-003	-1.3125e-002	0.	6.7096e-010
199461	8.2943e-003	-9.0182e-003	0.	6.6698e-010
199462	8.9253e-003	-7.8386e-003	0.	6.6605e-010
199463	8.9193e-003	-9.0182e-003	0.	6.6678e-010
199464	9.263e-003	-8.4245e-003	0.	6.6629e-010
199465	8.0406e-003	-8.5062e-003	0.	6.6674e-010
199466	8.3802e-003	-8.0737e-003	0.	6.6637e-010
199468	6.2188e-003	-1.8469e-002	0.	6.7637e-010
199469	5.5313e-003	-1.7281e-002	0.	6.752e-010
199470	6.1562e-003	-1.7281e-002	0.	6.7507e-010
199471	5.5938e-003	-1.8469e-002	0.	6.765e-010
199472	5.25e-003	-1.7875e-002	0.	6.759e-010
199473	6.5e-003	-1.7875e-002	0.	6.7564e-010
199474	8.9253e-003	-2.3161e-002	0.	6.8101e-010
199475	8.2943e-003	-2.1982e-002	0.	6.7983e-010
199476	8.9193e-003	-2.1982e-002	0.	6.7963e-010
199477	9.263e-003	-2.2576e-002	0.	6.8021e-010
199478	8.0406e-003	-2.2494e-002	0.	6.805e-010
199479	8.3802e-003	-2.2926e-002	0.	6.809e-010
199480	1.5531e-002	-1.3719e-002	0.	6.6746e-010
199481	1.6219e-002	-1.2531e-002	0.	6.659e-010
199482	1.5594e-002	-1.2531e-002	0.	6.6629e-010
199483	1.6156e-002	-1.3719e-002	0.	6.6705e-010
199484	1.65e-002	-1.3125e-002	0.	6.6626e-010
199485	1.525e-002	-1.3125e-002	0.	6.6705e-010
199487	1.8294e-002	-9.0182e-003	0.	6.6164e-010
199488	1.8925e-002	-7.8386e-003	0.	6.6036e-010
199489	1.8919e-002	-9.0182e-003	0.	6.6114e-010
199490	1.9263e-002	-8.4245e-003	0.	6.6046e-010
199491	1.8041e-002	-8.5062e-003	0.	6.6149e-010
199492	1.838e-002	-8.0737e-003	0.	6.6094e-010
199495	1.6219e-002	-1.8469e-002	0.	6.7208e-010
199496	1.5531e-002	-1.7281e-002	0.	6.7122e-010
199497	1.6156e-002	-1.7281e-002	0.	6.7082e-010
199498	1.5594e-002	-1.8469e-002	0.	6.7249e-010
199499	1.525e-002	-1.7875e-002	0.	6.7205e-010
199500	1.65e-002	-1.7875e-002	0.	6.7124e-010
199501	1.8925e-002	-2.3161e-002	0.	6.7539e-010
199502	1.8294e-002	-2.1982e-002	0.	6.7454e-010
199503	1.8919e-002	-2.1982e-002	0.	6.7403e-010
199504	1.9263e-002	-2.2576e-002	0.	6.7442e-010
199505	1.8041e-002	-2.2494e-002	0.	6.7533e-010
199506	1.838e-002	-2.2926e-002	0.	6.7556e-010
199507	2.5531e-002	-1.3719e-002	0.	6.5841e-010
199508	2.6219e-002	-1.2531e-002	0.	6.5647e-010
199509	2.5594e-002	-1.2531e-002	0.	6.5724e-010
199510	2.6156e-002	-1.3719e-002	0.	6.5763e-010
199511	2.65e-002	-1.3125e-002	0.	6.5665e-010
199512	2.525e-002	-1.3125e-002	0.	6.5819e-010
199515	2.8294e-002	-9.0182e-003	0.	6.5098e-010
199516	2.8925e-002	-7.8386e-003	0.	6.4927e-010
199517	2.8919e-002	-9.0182e-003	0.	6.501e-010
199518	2.9263e-002	-8.4245e-003	0.	6.4919e-010
199519	2.8041e-002	-8.5062e-003	0.	6.5097e-010
199520	2.838e-002	-8.0737e-003	0.	6.502e-010
199524	2.6219e-002	-1.8469e-002	0.	6.6234e-010
199525	2.5531e-002	-1.7281e-002	0.	6.6199e-010
199526	2.6156e-002	-1.7281e-002	0.	6.6118e-010
199527	2.5594e-002	-1.8469e-002	0.	6.6315e-010
199528	2.525e-002	-1.7875e-002	0.	6.6296e-010
199529	2.65e-002	-1.7875e-002	0.	6.6135e-010
199530	2.8925e-002	-2.3161e-002	0.	6.6334e-010
199531	2.8294e-002	-2.1982e-002	0.	6.6306e-010
199532	2.8919e-002	-2.1982e-002	0.	6.6208e-010
199533	2.9263e-002	-2.2576e-002	0.	6.6215e-010
199534	2.8041e-002	-2.2494e-002	0.	6.6401e-010
199535	2.838e-002	-2.2926e-002	0.	6.6395e-010
199536	3.5531e-002	-1.3719e-002	0.	6.4235e-010
199537	3.6219e-002	-1.2531e-002	0.	6.4005e-010
199538	3.5594e-002	-1.2531e-002	0.	6.4132e-010
199539	3.6156e-002	-1.3719e-002	0.	6.4107e-010
199540	3.65e-002	-1.3125e-002	0.	6.399e-010
199541	3.525e-002	-1.3125e-002	0.	6.4245e-010
199543	3.8294e-002	-9.0182e-003	0.	6.3329e-010
199544	3.8925e-002	-7.8386e-003	0.	6.3108e-010
199545	3.8919e-002	-9.0182e-003	0.	6.3191e-010
199546	3.9263e-002	-8.4245e-003	0.	6.3074e-010
199547	3.8041e-002	-8.5062e-003	0.	6.3349e-010
199548	3.838e-002	-8.0737e-003	0.	6.3246e-010
199550	3.6219e-002	-1.8469e-002	0.	6.4479e-010
199551	3.5531e-002	-1.7281e-002	0.	6.4528e-010
199552	3.6156e-002	-1.7281e-002	0.	6.4395e-010
199553	3.5594e-002	-1.8469e-002	0.	6.4616e-010
199554	3.525e-002	-1.7875e-002	0.	6.4639e-010
199555	3.65e-002	-1.7875e-002	0.	6.4368e-010
199556	3.8925e-002	-2.3161e-002	0.	6.4213e-010
199557	3.8294e-002	-2.1982e-002	0.	6.4277e-010
199558	3.8919e-002	-2.1982e-002	0.	6.4117e-010
199559	3.9263e-002	-2.2576e-002	0.	6.4075e-010
199560	3.8041e-002	-2.2494e-002	0.	6.4385e-010
199561	3.838e-002	-2.2926e-002	0.	6.4335e-010
199562	4.5531e-002	-1.3719e-002	0.	6.1758e-010
199563	4.6219e-002	-1.2531e-002	0.	6.1502e-010
199564	4.5594e-002	-1.2531e-002	0.	6.1684e-010
199565	4.6156e-002	-1.3719e-002	0.	6.1574e-010
199566	4.65e-002	-1.3125e-002	0.	6.1446e-010
199567	4.525e-002	-1.3125e-002	0.	6.1812e-010
199569	4.8294e-002	-9.0182e-003	0.	6.0711e-010
199570	4.8925e-002	-7.8386e-003	0.	6.0427e-010
199571	4.8919e-002	-9.0182e-003	0.	6.052e-010
199572	4.9263e-002	-8.4245e-003	0.	6.0369e-010
199573	4.8041e-002	-8.5062e-003	0.	6.0753e-010
199574	4.838e-002	-8.0737e-003	0.	6.0616e-010
199578	4.6219e-002	-1.8469e-002	0.	6.1776e-010
199579	4.5531e-002	-1.7281e-002	0.	6.1933e-010
199580	4.6156e-002	-1.7281e-002	0.	6.1739e-010
199581	4.5594e-002	-1.8469e-002	0.	6.1971e-010
199582	4.525e-002	-1.7875e-002	0.	6.2048e-010
199583	4.65e-002	-1.7875e-002	0.	6.1659e-010
199584	4.8925e-002	-2.3161e-002	0.	6.1063e-010
199585	4.8294e-002	-2.1982e-002	0.	6.1238e-010
199586	4.8919e-002	-2.1982e-002	0.	6.1018e-010
199587	4.9263e-002	-2.2576e-002	0.	6.0918e-010
199588	4.8041e-002	-2.2494e-002	0.	6.1349e-010
199589	4.838e-002	-2.2926e-002	0.	6.1248e-010
199590	5.5531e-002	-1.3719e-002	0.	5.8522e-010
199591	5.6219e-002	-1.2531e-002	0.	5.8279e-010
199592	5.5594e-002	-1.2531e-002	0.	5.8494e-010
199593	5.6156e-002	-1.3719e-002	0.	5.8306e-010
199594	5.65e-002	-1.3125e-002	0.	5.8185e-010
199595	5.525e-002	-1.3125e-002	0.	5.8617e-010
199597	5.8294e-002	-9.0182e-003	0.	5.7293e-010
199598	5.8925e-002	-7.8386e-003	0.	5.6735e-010
199599	5.8919e-002	-9.0182e-003	0.	5.7067e-010
199600	5.9263e-002	-8.4245e-003	0.	5.6779e-010
199601	5.8041e-002	-8.5062e-003	0.	5.7305e-010
199602	5.838e-002	-8.0737e-003	0.	5.709e-010
199606	5.6219e-002	-1.8469e-002	0.	5.8282e-010
199607	5.5531e-002	-1.7281e-002	0.	5.8529e-010
199608	5.6156e-002	-1.7281e-002	0.	5.8303e-010
199609	5.5594e-002	-1.8469e-002	0.	5.8513e-010
199610	5.525e-002	-1.7875e-002	0.	5.8637e-010
199611	5.65e-002	-1.7875e-002	0.	5.8178e-010
199612	5.8925e-002	-2.3161e-002	0.	5.7234e-010
199613	5.8294e-002	-2.1982e-002	0.	5.7489e-010
199614	5.8919e-002	-2.1982e-002	0.	5.7252e-010
199615	5.9263e-002	-2.2576e-002	0.	5.7114e-010
199616	5.8041e-002	-2.2494e-002	0.	5.7581e-010
199617	5.838e-002	-2.2926e-002	0.	5.7447e-010
199618	6.5531e-002	-1.3719e-002	0.	5.4746e-010
199619	6.6219e-002	-1.2531e-002	0.	5.4084e-010
199620	6.5594e-002	-1.2531e-002	0.	5.4402e-010
199621	6.6156e-002	-1.3719e-002	0.	5.4369e-010
199622	6.65e-002	-1.3125e-002	0.	5.4043e-010
199623	6.525e-002	-1.3125e-002	0.	5.4747e-010
199625	6.8294e-002	-9.0182e-003	0.	5.3333e-010
199626	6.8925e-002	-7.8386e-003	0.	5.3203e-010
199627	6.8919e-002	-9.0182e-003	0.	5.3208e-010
199628	6.9263e-002	-8.4245e-003	0.	5.3142e-010
199629	6.8041e-002	-8.5062e-003	0.	5.3378e-010
199630	6.838e-002	-8.0737e-003	0.	5.3307e-010
199633	6.6219e-002	-1.8469e-002	0.	5.4872e-010
199634	6.5531e-002	-1.7281e-002	0.	5.5107e-010
199635	6.6156e-002	-1.7281e-002	0.	5.4923e-010
199636	6.5594e-002	-1.8469e-002	0.	5.5071e-010
199637	6.525e-002	-1.7875e-002	0.	5.5174e-010
199638	6.65e-002	-1.7875e-002	0.	5.48e-010
199639	6.8925e-002	-2.3161e-002	0.	5.3955e-010
199640	6.8294e-002	-2.1982e-002	0.	5.4186e-010
199641	6.8919e-002	-2.1982e-002	0.	5.4001e-010
199642	6.9263e-002	-2.2576e-002	0.	5.3884e-010
199643	6.8041e-002	-2.2494e-002	0.	5.4238e-010
199644	6.838e-002	-2.2926e-002	0.	5.412e-010
199645	7.5531e-002	-1.3719e-002	0.	5.2045e-010
199646	7.6219e-002	-1.2531e-002	0.	5.1963e-010
199647	7.5594e-002	-1.2531e-002	0.	5.2055e-010
199648	7.6156e-002	-1.3719e-002	0.	5.1954e-010
199649	7.525e-002	-1.3125e-002	0.	5.2097e-010
199650	7.65e-002	-1.3125e-002	0.	5.1913e-010
199652	7.6219e-002	-1.8469e-002	0.	5.1861e-010
199653	7.5531e-002	-1.7281e-002	0.	5.1987e-010
199654	7.6156e-002	-1.7281e-002	0.	5.1891e-010
199655	7.5594e-002	-1.8469e-002	0.	5.1958e-010
199656	7.525e-002	-1.7875e-002	0.	5.202e-010
199657	7.65e-002	-1.7875e-002	0.	5.1829e-010
199658	9.2724e-002	-1.243e-002	0.	4.9632e-010
199659	9.3372e-002	-1.3625e-002	0.	4.9542e-010
199660	9.3386e-002	-1.2472e-002	0.	4.9537e-010
199661	9.373e-002	-1.3065e-002	0.	4.9489e-010
199662	9.2756e-002	-1.3189e-002	0.	4.9629e-010
199664	9.3504e-002	-1.7364e-002	0.	4.9521e-010
199665	9.2847e-002	-1.8636e-002	0.	4.9605e-010
199666	9.3441e-002	-1.8552e-002	0.	4.9524e-010
199667	9.3785e-002	-1.7958e-002	0.	4.9479e-010
199668	9.2912e-002	-1.7634e-002	0.	4.9603e-010
199669	9.2646e-002	-1.8222e-002	0.	4.9636e-010
199670	0.10003	-7.7812e-003	0.	4.8563e-010
199671	0.10073	-8.9203e-003	0.	4.8461e-010
199672	0.10009	-8.9688e-003	0.	4.8555e-010
199673	9.975e-002	-8.375e-003	0.	4.8604e-010
199674	0.10053	-7.7812e-003	0.	4.849e-010
199675	0.10087	-8.375e-003	0.	4.844e-010
199678	0.10381	-1.3125e-002	0.	4.8023e-010
199679	0.10347	-1.2531e-002	0.	4.8071e-010
199680	0.10278	-1.2531e-002	0.	4.8172e-010
199681	0.10347	-1.3719e-002	0.	4.8076e-010
199682	0.10284	-1.3719e-002	0.	4.8167e-010
199683	0.1025	-1.3125e-002	0.	4.8215e-010
199685	0.10381	-1.7875e-002	0.	4.804e-010
199686	0.10347	-1.8469e-002	0.	4.8091e-010
199687	0.10347	-1.7281e-002	0.	4.8088e-010
199688	0.10278	-1.8469e-002	0.	4.8191e-010
199689	0.10284	-1.7281e-002	0.	4.818e-010
199690	0.1025	-1.7875e-002	0.	4.8231e-010
199691	0.10072	-2.2031e-002	0.	4.8491e-010
199692	0.10003	-2.3219e-002	0.	4.8588e-010
199693	0.10009	-2.2031e-002	0.	4.858e-010
199694	9.975e-002	-2.2625e-002	0.	4.8628e-010
199695	0.10053	-2.3219e-002	0.	4.8518e-010
199696	0.10087	-2.2625e-002	0.	4.8469e-010
199697	0.10519	-1.3125e-002	0.	4.7821e-010
199698	0.10553	-1.2531e-002	0.	4.7768e-010
199699	0.10553	-1.3719e-002	0.	4.7772e-010
199700	0.10622	-1.2531e-002	0.	4.7667e-010
199701	0.10616	-1.3719e-002	0.	4.768e-010
199702	0.1065	-1.3125e-002	0.	4.7627e-010
199704	0.10519	-1.7875e-002	0.	4.7838e-010
199705	0.10553	-1.8469e-002	0.	4.7789e-010
199706	0.10622	-1.8469e-002	0.	4.7688e-010
199707	0.10553	-1.7281e-002	0.	4.7786e-010
199708	0.10616	-1.7281e-002	0.	4.7694e-010
199709	0.1065	-1.7875e-002	0.	4.7645e-010
199710	0.10815	-2.2748e-002	0.	4.7415e-010
199711	0.10898	-2.331e-002	0.	4.7294e-010
199712	0.1083	-2.2134e-002	0.	4.7391e-010
199713	0.10893	-2.2074e-002	0.	4.7298e-010
199714	0.10927	-2.2667e-002	0.	4.7249e-010
199715	0.1086	-2.3207e-002	0.	4.735e-010
199716	0.11553	-1.3719e-002	0.	4.6293e-010
199717	0.11622	-1.2531e-002	0.	4.6188e-010
199718	0.11559	-1.2531e-002	0.	4.6281e-010
199719	0.11616	-1.3719e-002	0.	4.62e-010
199720	0.1165	-1.3125e-002	0.	4.6148e-010
199721	0.11525	-1.3125e-002	0.	4.6333e-010
199723	0.11622	-1.8469e-002	0.	4.6205e-010
199724	0.11553	-1.7281e-002	0.	4.6304e-010
199725	0.11616	-1.7281e-002	0.	4.621e-010
199726	0.11559	-1.8469e-002	0.	4.6298e-010
199727	0.11525	-1.7875e-002	0.	4.6347e-010
199728	0.1165	-1.7875e-002	0.	4.6161e-010
199729	0.11893	-2.3161e-002	0.	4.5813e-010
199730	0.11829	-2.1982e-002	0.	4.5904e-010
199731	0.11892	-2.1982e-002	0.	4.5811e-010
199732	0.11926	-2.2576e-002	0.	4.5761e-010
199733	0.11804	-2.2494e-002	0.	4.5943e-010
199734	0.11838	-2.2926e-002	0.	4.5894e-010
199735	0.12553	-1.3719e-002	0.	4.4806e-010
199736	0.12622	-1.2531e-002	0.	4.4702e-010
199737	0.12559	-1.2531e-002	0.	4.4795e-010
199738	0.12616	-1.3719e-002	0.	4.4713e-010
199739	0.1265	-1.3125e-002	0.	4.4661e-010
199740	0.12525	-1.3125e-002	0.	4.4847e-010
199742	0.12622	-1.8469e-002	0.	4.4711e-010
199743	0.12553	-1.7281e-002	0.	4.4812e-010
199744	0.12616	-1.7281e-002	0.	4.4719e-010
199745	0.12559	-1.8469e-002	0.	4.4805e-010
199746	0.12525	-1.7875e-002	0.	4.4855e-010
199747	0.1265	-1.7875e-002	0.	4.4668e-010
199748	0.13656	-1.3243e-002	0.	4.3162e-010
199749	0.13559	-1.3693e-002	0.	4.3306e-010
199750	0.13623	-1.2439e-002	0.	4.321e-010
199751	0.13565	-1.2505e-002	0.	4.3296e-010
199752	0.13531	-1.3099e-002	0.	4.3348e-010
199753	0.13616	-1.3709e-002	0.	4.3221e-010
199754	0.13648	-1.281e-002	0.	4.3173e-010
199756	0.13628	-1.8492e-002	0.	4.3207e-010
199757	0.13559	-1.7305e-002	0.	4.3309e-010
199758	0.13566	-1.8492e-002	0.	4.33e-010
199759	0.13531	-1.7899e-002	0.	4.3351e-010
199760	0.13658	-1.7753e-002	0.	4.3162e-010
199761	0.13618	-1.7272e-002	0.	4.3221e-010
199762	0.13649	-1.815e-002	0.	4.3176e-010
199763	0.15381	-1.3065e-002	0.	4.0585e-010
199764	0.15347	-1.2472e-002	0.	4.0637e-010
199765	0.15275	-1.2409e-002	0.	4.0743e-010
199766	0.15341	-1.3625e-002	0.	4.0645e-010
199767	0.15278	-1.3189e-002	0.	4.074e-010
199769	0.15386	-1.7952e-002	0.	4.0577e-010
199770	0.15352	-1.8546e-002	0.	4.0629e-010
199771	0.15352	-1.7358e-002	0.	4.0629e-010
199772	0.15282	-1.8597e-002	0.	4.0732e-010
199773	0.15301	-1.7622e-002	0.	4.0705e-010
199774	0.15272	-1.8172e-002	0.	4.0749e-010
199775	0.15519	-1.3125e-002	0.	4.0379e-010
199776	0.15553	-1.2531e-002	0.	4.0328e-010
199777	0.15553	-1.3719e-002	0.	4.0328e-010
199778	0.15622	-1.2531e-002	0.	4.0225e-010
199779	0.15616	-1.3719e-002	0.	4.0235e-010
199780	0.1565	-1.3125e-002	0.	4.0183e-010
199783	0.15519	-1.7875e-002	0.	4.0379e-010
199784	0.15553	-1.8469e-002	0.	4.0328e-010
199785	0.15622	-1.8469e-002	0.	4.0225e-010
199786	0.15553	-1.7281e-002	0.	4.0328e-010
199787	0.15616	-1.7281e-002	0.	4.0234e-010
199788	0.1565	-1.7875e-002	0.	4.0183e-010
199789	0.16656	-1.3243e-002	0.	3.868e-010
199790	0.16559	-1.3693e-002	0.	3.8824e-010
199791	0.16623	-1.2439e-002	0.	3.8728e-010
199792	0.16565	-1.2505e-002	0.	3.8815e-010
199793	0.16531	-1.3099e-002	0.	3.8866e-010
199794	0.16616	-1.3709e-002	0.	3.8739e-010
199795	0.16648	-1.281e-002	0.	3.8691e-010
199797	0.16628	-1.8492e-002	0.	3.872e-010
199798	0.16559	-1.7305e-002	0.	3.8823e-010
199799	0.16566	-1.8492e-002	0.	3.8813e-010
199800	0.16531	-1.7899e-002	0.	3.8865e-010
199801	0.16658	-1.7753e-002	0.	3.8675e-010
199802	0.16618	-1.7272e-002	0.	3.8735e-010
199803	0.16649	-1.815e-002	0.	3.8689e-010
199804	0.18386	-1.7952e-002	0.	3.609e-010
199805	0.18352	-1.8546e-002	0.	3.6141e-010
199806	0.18352	-1.7358e-002	0.	3.6142e-010
199807	0.18282	-1.8597e-002	0.	3.6245e-010
199808	0.18301	-1.7622e-002	0.	3.6218e-010
199809	0.18272	-1.8172e-002	0.	3.6261e-010
199810	0.18519	-1.3125e-002	0.	3.5894e-010
199811	0.18553	-1.2531e-002	0.	3.5843e-010
199812	0.18553	-1.3719e-002	0.	3.5842e-010
199813	0.18622	-1.2531e-002	0.	3.574e-010
199814	0.18616	-1.3719e-002	0.	3.5749e-010
199815	0.1865	-1.3125e-002	0.	3.5697e-010
199817	0.18519	-1.7875e-002	0.	3.5892e-010
199818	0.18553	-1.8469e-002	0.	3.584e-010
199819	0.18622	-1.8469e-002	0.	3.5737e-010
199820	0.18553	-1.7281e-002	0.	3.5841e-010
199821	0.18616	-1.7281e-002	0.	3.5747e-010
199822	0.1865	-1.7875e-002	0.	3.5696e-010
199823	0.20381	-1.3065e-002	0.	3.3108e-010
199824	0.20347	-1.2472e-002	0.	3.316e-010
199825	0.20275	-1.2409e-002	0.	3.3267e-010
199826	0.20341	-1.3625e-002	0.	3.3168e-010
199827	0.20278	-1.3189e-002	0.	3.3263e-010
199830	0.20386	-1.7952e-002	0.	3.3098e-010
199831	0.20352	-1.8546e-002	0.	3.315e-010
199832	0.20352	-1.7358e-002	0.	3.315e-010
199833	0.20282	-1.8597e-002	0.	3.3253e-010
199834	0.20301	-1.7622e-002	0.	3.3227e-010
199835	0.20272	-1.8172e-002	0.	3.327e-010
199836	0.21553	-1.3719e-002	0.	3.1355e-010
199837	0.21622	-1.2531e-002	0.	3.1253e-010
199838	0.21559	-1.2531e-002	0.	3.1346e-010
199839	0.21616	-1.3719e-002	0.	3.1262e-010
199840	0.21525	-1.3125e-002	0.	3.1397e-010
199841	0.2165	-1.3125e-002	0.	3.121e-010
199844	0.21622	-1.8469e-002	0.	3.125e-010
199845	0.21553	-1.7281e-002	0.	3.1353e-010
199846	0.21616	-1.7281e-002	0.	3.126e-010
199847	0.21559	-1.8469e-002	0.	3.1344e-010
199848	0.21525	-1.7875e-002	0.	3.1395e-010
199849	0.2165	-1.7875e-002	0.	3.1208e-010
199850	0.23381	-1.3065e-002	0.	2.8621e-010
199851	0.23347	-1.2472e-002	0.	2.8673e-010
199852	0.23275	-1.2409e-002	0.	2.878e-010
199853	0.23341	-1.3625e-002	0.	2.8681e-010
199854	0.23278	-1.3189e-002	0.	2.8776e-010
199856	0.23386	-1.7952e-002	0.	2.8611e-010
199857	0.23352	-1.8546e-002	0.	2.8662e-010
199858	0.23352	-1.7358e-002	0.	2.8663e-010
199859	0.23282	-1.8597e-002	0.	2.8766e-010
199860	0.23301	-1.7622e-002	0.	2.874e-010
199861	0.23272	-1.8172e-002	0.	2.8783e-010
199862	0.23519	-1.7875e-002	0.	2.8413e-010
199863	0.23553	-1.8469e-002	0.	2.8361e-010
199864	0.23622	-1.8469e-002	0.	2.8259e-010
199865	0.23553	-1.7281e-002	0.	2.8362e-010
199866	0.23616	-1.7281e-002	0.	2.8269e-010
199867	0.2365	-1.7875e-002	0.	2.8217e-010
199868	0.24553	-1.3719e-002	0.	2.6868e-010
199869	0.24622	-1.2531e-002	0.	2.6766e-010
199870	0.24559	-1.2531e-002	0.	2.6859e-010
199871	0.24616	-1.3719e-002	0.	2.6774e-010
199872	0.24525	-1.3125e-002	0.	2.691e-010
199873	0.2465	-1.3125e-002	0.	2.6723e-010
199875	0.24622	-1.8469e-002	0.	2.6763e-010
199876	0.24553	-1.7281e-002	0.	2.6866e-010
199877	0.24616	-1.7281e-002	0.	2.6773e-010
199878	0.24559	-1.8469e-002	0.	2.6856e-010
199879	0.24525	-1.7875e-002	0.	2.6908e-010
199880	0.2465	-1.7875e-002	0.	2.6721e-010
199881	0.25647	-1.3244e-002	0.	2.5232e-010
199882	0.25532	-1.3125e-002	0.	2.5404e-010
199883	0.25572	-1.2538e-002	0.	2.5344e-010
199884	0.25547	-1.3722e-002	0.	2.5382e-010
199885	0.25626	-1.2685e-002	0.	2.5264e-010
199886	0.2561	-1.3735e-002	0.	2.5287e-010
199888	0.25553	-1.7199e-002	0.	2.5371e-010
199889	0.25651	-1.7792e-002	0.	2.5224e-010
199890	0.256	-1.8384e-002	0.	2.53e-010
199891	0.25611	-1.7166e-002	0.	2.5284e-010
199892	0.2553	-1.771e-002	0.	2.5405e-010
199893	0.25638	-1.8353e-002	0.	2.5243e-010
199894	0.25563	-1.809e-002	0.	2.5356e-010
199895	0.28649	-1.3273e-002	0.	2.0742e-010
199896	0.28519	-1.3125e-002	0.	2.0937e-010
199897	0.28553	-1.2531e-002	0.	2.0886e-010
199898	0.28553	-1.3719e-002	0.	2.0885e-010
199899	0.28615	-1.2478e-002	0.	2.0793e-010
199900	0.2861	-1.3735e-002	0.	2.08e-010
199901	0.28642	-1.2838e-002	0.	2.0752e-010
199903	0.28519	-1.7875e-002	0.	2.0935e-010
199904	0.28553	-1.8469e-002	0.	2.0883e-010
199905	0.28553	-1.7281e-002	0.	2.0883e-010
199906	0.28615	-1.8393e-002	0.	2.079e-010
199907	0.28649	-1.7809e-002	0.	2.074e-010
199908	0.28612	-1.7248e-002	0.	2.0796e-010
199909	0.30815	-2.2748e-002	0.	1.7498e-010
199910	0.30898	-2.331e-002	0.	1.7374e-010
199911	0.3083	-2.2134e-002	0.	1.7476e-010
199912	0.30893	-2.2074e-002	0.	1.7381e-010
199913	0.30927	-2.2667e-002	0.	1.733e-010
199914	0.3086	-2.3207e-002	0.	1.7431e-010
199915	0.31656	-1.3243e-002	0.	1.6245e-010
199916	0.31559	-1.3693e-002	0.	1.6389e-010
199917	0.31623	-1.2439e-002	0.	1.6294e-010
199918	0.31565	-1.2505e-002	0.	1.638e-010
199919	0.31531	-1.3099e-002	0.	1.6431e-010
199920	0.31616	-1.3709e-002	0.	1.6304e-010
199921	0.31648	-1.281e-002	0.	1.6256e-010
199924	0.31628	-1.8492e-002	0.	1.6284e-010
199925	0.31559	-1.7305e-002	0.	1.6387e-010
199926	0.31566	-1.8492e-002	0.	1.6377e-010
199927	0.31531	-1.7899e-002	0.	1.6429e-010
199928	0.31658	-1.7753e-002	0.	1.6239e-010
199929	0.31618	-1.7272e-002	0.	1.63e-010
199930	0.31649	-1.815e-002	0.	1.6253e-010
199931	0.3384	-8.9688e-003	0.	1.298e-010
199932	0.33902	-7.7812e-003	0.	1.2887e-010
199933	0.33896	-8.9688e-003	0.	1.2896e-010
199934	0.3393	-8.375e-003	0.	1.2845e-010
199935	0.33852	-7.7812e-003	0.	1.2962e-010
199936	0.33818	-8.375e-003	0.	1.3013e-010
199938	0.33815	-2.2748e-002	0.	1.3011e-010
199939	0.33898	-2.331e-002	0.	1.2887e-010
199940	0.3383	-2.2134e-002	0.	1.2989e-010
199941	0.33893	-2.2074e-002	0.	1.2894e-010
199942	0.33927	-2.2667e-002	0.	1.2843e-010
199943	0.3386	-2.3207e-002	0.	1.2944e-010
199944	0.34656	-1.3243e-002	0.	1.1758e-010
199945	0.34559	-1.3693e-002	0.	1.1902e-010
199946	0.34623	-1.2439e-002	0.	1.1806e-010
199947	0.34565	-1.2505e-002	0.	1.1893e-010
199948	0.34531	-1.3099e-002	0.	1.1944e-010
199949	0.34616	-1.3709e-002	0.	1.1817e-010
199950	0.34648	-1.281e-002	0.	1.1769e-010
199952	0.34628	-1.8492e-002	0.	1.1797e-010
199953	0.34559	-1.7305e-002	0.	1.19e-010
199954	0.34566	-1.8492e-002	0.	1.189e-010
199955	0.34531	-1.7899e-002	0.	1.1942e-010
199956	0.34658	-1.7753e-002	0.	1.1752e-010
199957	0.34618	-1.7272e-002	0.	1.1813e-010
199958	0.34649	-1.815e-002	0.	1.1766e-010
199959	0.3684	-8.9688e-003	0.	8.4931e-011
199960	0.36902	-7.7812e-003	0.	8.4001e-011
199961	0.36896	-8.9688e-003	0.	8.409e-011
199962	0.3693	-8.375e-003	0.	8.3578e-011
199963	0.36852	-7.7812e-003	0.	8.4749e-011
199964	0.36818	-8.375e-003	0.	8.5261e-011
199967	0.36815	-2.2748e-002	0.	8.5239e-011
199968	0.36898	-2.331e-002	0.	8.3998e-011
